NLAYER 130
NWVL 30 300 10
LAYER -670 -660
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -490 -480
ABS 0.0070 0.0067 0.0065 0.0063 0.0061 0.0059 0.0058 0.0057 0.0056 0.0056 0.0056 0.0057 0.0060 0.0064 0.0069 0.0077 0.0089 0.0103 0.0123 0.0148 0.0180 0.0220 0.0271 0.0332 0.0408 0.0499 0.0609 0.0739 0.0894 0.1076 
SCAT 0.0444 0.0432 0.0421 0.0410 0.0400 0.0391 0.0382 0.0373 0.0365 0.0357 0.0350 0.0343 0.0336 0.0329 0.0323 0.0317 0.0311 0.0306 0.0301 0.0296 0.0291 0.0286 0.0281 0.0277 0.0273 0.0268 0.0264 0.0261 0.0257 0.0253 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -480 -470
ABS 0.0070 0.0067 0.0065 0.0063 0.0061 0.0060 0.0058 0.0057 0.0056 0.0056 0.0056 0.0058 0.0060 0.0064 0.0070 0.0078 0.0089 0.0104 0.0123 0.0148 0.0180 0.0221 0.0271 0.0333 0.0408 0.0499 0.0609 0.0739 0.0894 0.1076 
SCAT 0.0445 0.0433 0.0422 0.0412 0.0401 0.0392 0.0383 0.0374 0.0366 0.0358 0.0351 0.0344 0.0337 0.0330 0.0324 0.0318 0.0312 0.0307 0.0302 0.0296 0.0292 0.0287 0.0282 0.0278 0.0273 0.0269 0.0265 0.0261 0.0258 0.0254 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -470 -460
ABS 0.0070 0.0068 0.0066 0.0064 0.0062 0.0060 0.0059 0.0057 0.0057 0.0056 0.0057 0.0058 0.0060 0.0064 0.0070 0.0078 0.0089 0.0104 0.0123 0.0149 0.0181 0.0221 0.0271 0.0333 0.0408 0.0499 0.0609 0.0740 0.0894 0.1076 
SCAT 0.0448 0.0436 0.0425 0.0414 0.0404 0.0394 0.0385 0.0377 0.0368 0.0361 0.0353 0.0346 0.0339 0.0333 0.0326 0.0320 0.0314 0.0309 0.0304 0.0298 0.0293 0.0289 0.0284 0.0279 0.0275 0.0271 0.0267 0.0263 0.0259 0.0256 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -460 -450
ABS 0.0069 0.0067 0.0065 0.0063 0.0061 0.0059 0.0058 0.0057 0.0056 0.0056 0.0056 0.0057 0.0060 0.0064 0.0069 0.0077 0.0088 0.0103 0.0123 0.0148 0.0180 0.0220 0.0271 0.0332 0.0408 0.0499 0.0609 0.0739 0.0894 0.1076 
SCAT 0.0443 0.0431 0.0420 0.0410 0.0400 0.0390 0.0381 0.0373 0.0364 0.0357 0.0349 0.0342 0.0335 0.0329 0.0323 0.0317 0.0311 0.0305 0.0300 0.0295 0.0290 0.0285 0.0281 0.0276 0.0272 0.0268 0.0264 0.0260 0.0256 0.0253 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -450 -440
ABS 0.0069 0.0066 0.0064 0.0062 0.0060 0.0059 0.0057 0.0056 0.0055 0.0055 0.0055 0.0057 0.0059 0.0063 0.0069 0.0077 0.0088 0.0103 0.0122 0.0147 0.0180 0.0220 0.0270 0.0332 0.0407 0.0499 0.0608 0.0739 0.0894 0.1075 
SCAT 0.0438 0.0427 0.0416 0.0405 0.0395 0.0386 0.0377 0.0368 0.0360 0.0353 0.0345 0.0338 0.0332 0.0325 0.0319 0.0313 0.0308 0.0302 0.0297 0.0292 0.0287 0.0282 0.0278 0.0273 0.0269 0.0265 0.0261 0.0257 0.0254 0.0250 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -440 -430
ABS 0.0072 0.0070 0.0067 0.0065 0.0063 0.0061 0.0060 0.0059 0.0058 0.0058 0.0058 0.0059 0.0062 0.0065 0.0071 0.0079 0.0090 0.0105 0.0124 0.0149 0.0181 0.0222 0.0272 0.0334 0.0409 0.0500 0.0610 0.0741 0.0895 0.1077 
SCAT 0.0457 0.0445 0.0433 0.0422 0.0412 0.0402 0.0393 0.0384 0.0376 0.0368 0.0360 0.0353 0.0346 0.0339 0.0333 0.0327 0.0321 0.0315 0.0310 0.0304 0.0299 0.0294 0.0290 0.0285 0.0281 0.0276 0.0272 0.0268 0.0264 0.0261 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -430 -420
ABS 0.0075 0.0073 0.0070 0.0068 0.0066 0.0064 0.0063 0.0061 0.0061 0.0060 0.0060 0.0062 0.0064 0.0068 0.0073 0.0081 0.0092 0.0107 0.0126 0.0151 0.0183 0.0224 0.0274 0.0336 0.0411 0.0502 0.0612 0.0742 0.0897 0.1079 
SCAT 0.0476 0.0463 0.0451 0.0440 0.0429 0.0419 0.0409 0.0400 0.0391 0.0383 0.0375 0.0367 0.0360 0.0353 0.0346 0.0340 0.0334 0.0328 0.0322 0.0317 0.0311 0.0306 0.0301 0.0297 0.0292 0.0288 0.0283 0.0279 0.0275 0.0271 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -420 -410
ABS 0.0079 0.0076 0.0074 0.0071 0.0069 0.0067 0.0066 0.0064 0.0063 0.0063 0.0063 0.0064 0.0066 0.0070 0.0075 0.0083 0.0094 0.0109 0.0128 0.0153 0.0185 0.0226 0.0276 0.0337 0.0413 0.0504 0.0613 0.0744 0.0899 0.1080 
SCAT 0.0494 0.0481 0.0469 0.0457 0.0446 0.0435 0.0425 0.0416 0.0406 0.0398 0.0389 0.0382 0.0374 0.0367 0.0360 0.0353 0.0347 0.0341 0.0335 0.0329 0.0324 0.0318 0.0313 0.0308 0.0304 0.0299 0.0294 0.0290 0.0286 0.0282 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -410 -400
ABS 0.0082 0.0079 0.0077 0.0074 0.0072 0.0070 0.0068 0.0067 0.0066 0.0065 0.0065 0.0066 0.0069 0.0072 0.0078 0.0086 0.0096 0.0111 0.0130 0.0155 0.0187 0.0228 0.0278 0.0339 0.0414 0.0506 0.0615 0.0746 0.0900 0.1082 
SCAT 0.0513 0.0499 0.0486 0.0474 0.0462 0.0452 0.0441 0.0431 0.0422 0.0413 0.0404 0.0396 0.0388 0.0381 0.0373 0.0367 0.0360 0.0354 0.0347 0.0341 0.0336 0.0330 0.0325 0.0320 0.0315 0.0310 0.0306 0.0301 0.0297 0.0293 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -400 -390
ABS 0.0086 0.0083 0.0080 0.0077 0.0075 0.0073 0.0071 0.0070 0.0069 0.0068 0.0068 0.0069 0.0071 0.0075 0.0080 0.0088 0.0099 0.0113 0.0133 0.0157 0.0189 0.0229 0.0279 0.0341 0.0416 0.0507 0.0617 0.0747 0.0902 0.1084 
SCAT 0.0532 0.0517 0.0504 0.0491 0.0479 0.0468 0.0457 0.0447 0.0437 0.0428 0.0419 0.0410 0.0402 0.0394 0.0387 0.0380 0.0373 0.0366 0.0360 0.0354 0.0348 0.0342 0.0337 0.0332 0.0326 0.0321 0.0317 0.0312 0.0308 0.0303 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -390 -380
ABS 0.0089 0.0086 0.0083 0.0081 0.0078 0.0076 0.0074 0.0072 0.0071 0.0071 0.0071 0.0071 0.0073 0.0077 0.0082 0.0090 0.0101 0.0115 0.0135 0.0159 0.0191 0.0231 0.0281 0.0343 0.0418 0.0509 0.0619 0.0749 0.0904 0.1085 
SCAT 0.0550 0.0535 0.0522 0.0509 0.0496 0.0484 0.0473 0.0463 0.0452 0.0443 0.0434 0.0425 0.0416 0.0408 0.0401 0.0393 0.0386 0.0379 0.0373 0.0366 0.0360 0.0354 0.0349 0.0343 0.0338 0.0333 0.0328 0.0323 0.0318 0.0314 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -380 -370
ABS 0.0112 0.0108 0.0104 0.0101 0.0098 0.0095 0.0093 0.0091 0.0089 0.0088 0.0087 0.0088 0.0089 0.0092 0.0097 0.0105 0.0115 0.0129 0.0148 0.0173 0.0204 0.0244 0.0294 0.0355 0.0430 0.0521 0.0630 0.0760 0.0915 0.1096 
SCAT 0.0675 0.0657 0.0640 0.0624 0.0609 0.0594 0.0580 0.0567 0.0555 0.0543 0.0532 0.0521 0.0511 0.0501 0.0491 0.0482 0.0474 0.0465 0.0457 0.0449 0.0442 0.0435 0.0428 0.0421 0.0414 0.0408 0.0402 0.0396 0.0391 0.0385 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -370 -360
ABS 0.0170 0.0164 0.0159 0.0154 0.0149 0.0145 0.0141 0.0137 0.0134 0.0132 0.0130 0.0129 0.0130 0.0132 0.0136 0.0142 0.0152 0.0165 0.0183 0.0207 0.0238 0.0277 0.0326 0.0387 0.0461 0.0551 0.0660 0.0790 0.0943 0.1124 
SCAT 0.0994 0.0967 0.0942 0.0919 0.0896 0.0875 0.0855 0.0836 0.0817 0.0800 0.0783 0.0767 0.0752 0.0738 0.0724 0.0710 0.0697 0.0685 0.0673 0.0662 0.0651 0.0640 0.0630 0.0620 0.0610 0.0601 0.0592 0.0584 0.0575 0.0567 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -360 -350
ABS 0.0258 0.0249 0.0241 0.0233 0.0226 0.0219 0.0213 0.0207 0.0202 0.0198 0.0194 0.0192 0.0191 0.0191 0.0194 0.0199 0.0207 0.0219 0.0236 0.0259 0.0289 0.0327 0.0375 0.0434 0.0508 0.0597 0.0705 0.0833 0.0986 0.1167 
SCAT 0.1475 0.1435 0.1398 0.1363 0.1330 0.1298 0.1268 0.1240 0.1213 0.1187 0.1162 0.1139 0.1116 0.1094 0.1074 0.1054 0.1035 0.1016 0.0999 0.0982 0.0965 0.0950 0.0934 0.0920 0.0906 0.0892 0.0879 0.0866 0.0853 0.0841 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -350 -340
ABS 0.0461 0.0445 0.0430 0.0416 0.0403 0.0390 0.0379 0.0369 0.0359 0.0350 0.0343 0.0336 0.0331 0.0328 0.0328 0.0329 0.0335 0.0344 0.0358 0.0378 0.0405 0.0440 0.0486 0.0543 0.0614 0.0702 0.0807 0.0934 0.1085 0.1264 
SCAT 0.2579 0.2510 0.2445 0.2384 0.2325 0.2270 0.2218 0.2168 0.2121 0.2076 0.2032 0.1991 0.1952 0.1914 0.1878 0.1843 0.1810 0.1778 0.1747 0.1717 0.1689 0.1661 0.1634 0.1609 0.1584 0.1560 0.1537 0.1514 0.1492 0.1471 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -340 -330
ABS 0.0357 0.0344 0.0333 0.0322 0.0312 0.0302 0.0293 0.0285 0.0278 0.0272 0.0266 0.0262 0.0259 0.0258 0.0259 0.0262 0.0269 0.0280 0.0295 0.0316 0.0345 0.0382 0.0428 0.0487 0.0559 0.0648 0.0754 0.0882 0.1034 0.1214 
SCAT 0.2010 0.1956 0.1906 0.1858 0.1812 0.1769 0.1729 0.1690 0.1653 0.1618 0.1584 0.1552 0.1521 0.1492 0.1463 0.1436 0.1410 0.1385 0.1361 0.1338 0.1316 0.1294 0.1274 0.1254 0.1234 0.1216 0.1198 0.1180 0.1163 0.1147 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -330 -320
ABS 0.0321 0.0310 0.0300 0.0290 0.0281 0.0273 0.0265 0.0258 0.0251 0.0245 0.0241 0.0237 0.0235 0.0234 0.0236 0.0240 0.0247 0.0258 0.0274 0.0296 0.0325 0.0362 0.0409 0.0468 0.0541 0.0629 0.0737 0.0865 0.1017 0.1197 
SCAT 0.1819 0.1770 0.1724 0.1681 0.1640 0.1601 0.1564 0.1529 0.1495 0.1463 0.1433 0.1404 0.1376 0.1350 0.1324 0.1300 0.1276 0.1253 0.1232 0.1211 0.1191 0.1171 0.1152 0.1134 0.1117 0.1100 0.1083 0.1068 0.1052 0.1037 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -320 -310
ABS 0.0310 0.0299 0.0289 0.0279 0.0271 0.0262 0.0255 0.0248 0.0242 0.0236 0.0232 0.0228 0.0226 0.0226 0.0228 0.0232 0.0239 0.0251 0.0267 0.0289 0.0318 0.0355 0.0403 0.0462 0.0535 0.0623 0.0730 0.0859 0.1011 0.1191 
SCAT 0.1753 0.1707 0.1662 0.1621 0.1581 0.1543 0.1508 0.1474 0.1442 0.1411 0.1382 0.1354 0.1327 0.1301 0.1277 0.1253 0.1230 0.1209 0.1188 0.1167 0.1148 0.1129 0.1111 0.1094 0.1077 0.1060 0.1045 0.1029 0.1015 0.1000 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
